pathway	N_GC	N_ChG	RA_GC	RA_ChG	P_wilcoxon	FDR_wilcoxon	Beta	SE	P_maaslin	FDR_maaslin	FC	FC_lower	FC_upper	Beta_ancombc	SE_ancombc	P_ancombc	FDR_ancombc	FC_ancombc	FC_lower_ancombc	FC_upper_ancombc	passed_ss_groupGC	N_GC_V	N_ChG_V	RA_GC_V	RA_ChG_V	P_wilcoxon_V	Beta_V	SE_V	P_maaslin_V	FC_V	FC_lower_V	FC_upper_V	Concordance
PWY-6572: chondroitin sulfate degradation I (bacterial)	80	91	5.91823172875	7.71081853846154	0.00738777445877858	0.0208124160467305	-1.23964571668247	0.492361834841321	0.0125570112739041	0.0370695003475134	0.42347663677555	0.30103276960266	0.595724054000622	-0.555285428525535	0.224592881822015	0.0144103628810303	0.0522375654437348	0.573908427979821	0.458461797967681	0.7184260175359	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
ANAEROFRUCAT-PWY: homolactic fermentation	106	106	309.108830188679	252.093576415094	0.00780983716240949	0.0217664514658443	0.0692257023446078	0.0244610327722107	0.00510591102243238	0.0193631856466089	1.04915344948904	1.03151490628701	1.06709360559497	0.00296719700351712	0.093302498426245	0.974660233632614	0.990737103465729	1.00297160348977	0.913624794214081	1.10105597371861	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6749: CMP-legionaminate biosynthesis I	85	94	8.14482883529412	12.7379844042553	0.00784943950495971	0.0217664514658443	-1.14986562004291	0.475326037185528	0.0164105867034325	0.0452641542962643	0.450667206787286	0.324166821320204	0.626532136898847	-0.557566061197499	0.227259423146998	0.0151185481947627	0.0540104656523046	0.572601045065023	0.456199308760514	0.718703317855476	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6953: dTDP-3-acetamido-&alpha;-D-fucose biosynthesis	67	75	5.75537973134329	6.03824401333334	0.00785888105663342	0.0217664514658443	-1.06097219990482	0.557302794145141	0.0583083800081994	0.117330740179764	0.47930895522902	0.325724694599325	0.705310583974405	-0.748369734738225	0.18259823514069	7.01210622909537e-05	0.00123463156105143	0.473137263583632	0.394171979046365	0.567921826236856	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
LACTOSECAT-PWY: lactose and galactose degradation I	106	106	135.437956792453	64.7363522830189	0.00791430809903646	0.0217975077811451	0.396900214981063	0.152123274144162	0.00973173944611921	0.0307547919675434	1.31667585009693	1.18490955455862	1.46309504177663	0.330654837565837	0.192860800427476	0.0879170243381202	0.18602185836349	1.39187928494437	1.14773913429204	1.68795145688941	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	106	106	147.983448113208	110.979903773585	0.0081809819169074	0.0223318314692931	0.161623595872984	0.0741857868710911	0.0304721662799199	0.0692293915944724	1.11854523064221	1.06248156468798	1.17756719229275	0.095365911843073	0.100509544996743	0.343800529952506	0.484267603618816	1.10006130695099	0.994869572675658	1.21637540466346	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5855: ubiquinol-7 biosynthesis (early decarboxylation)	101	97	26.2315816237624	16.1355938556701	0.00819890769967963	0.0223318314692931	0.841847432560953	0.375855401686442	0.0261506809061133	0.0608126683335559	1.79234384572505	1.38126681831309	2.32576097443056	0.470127349574941	0.193037188346041	0.0157688903634644	0.0559285104258128	1.60019796477261	1.31928531405804	1.94092475613638	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6823: molybdopterin biosynthesis	106	106	173.732066981132	184.277582075472	0.00834481971106824	0.0226043742722892	-0.143364113210722	0.0701339078604206	0.0421868835904826	0.0896471276297755	0.9054054442905	0.862443575988264	0.950507420281408	-0.209622950185325	0.123624481698246	0.0914355866005448	0.191820188059866	0.810889934236139	0.716592864295907	0.917595636528648	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
CENTFERM-PWY: pyruvate fermentation to butanoate	104	104	27.2811295961539	31.1233457307692	0.00845546295272463	0.022778924785209	-0.413248859691433	0.246928929483845	0.0957071642106634	0.170338021501289	0.750930419508739	0.632800309625035	0.891112861935399	-0.487431938306309	0.188415327298518	0.0103696298398828	0.0405732342147797	0.614201678407658	0.50872521258455	0.74154709148819	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation	104	104	34.9124196442308	39.4846829519231	0.00868111642498056	0.0232597304212794	-0.403986510907069	0.249379416850114	0.106739973149641	0.183995827841864	0.755767030491441	0.635795218679021	0.898377005043523	-0.477975621156345	0.186366971275192	0.0110378946733917	0.0419224777499484	0.620037312590446	0.514611726170941	0.747060841121758	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7013: (S)-propane-1,2-diol degradation	106	106	144.651971490566	87.6975135660378	0.00873857587314782	0.0232871238133074	0.429219476085539	0.158385048080436	0.00728487769778729	0.024598936335679	1.34650489644923	1.20650544625868	1.50274948346401	0.362973833961924	0.18272294860954	0.0482812967289632	0.119001333634146	1.43759824249872	1.19751776510349	1.72581047819095	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7221: guanosine ribonucleotides de novo biosynthesis	106	106	481.625622641509	466.943896226415	0.00902991076269253	0.0239341183118678	-0.126811580975276	0.0462526546989321	0.00663918818453975	0.0228889494753713	0.915853290985172	0.886956812719137	0.94569119779001	-0.193070419896128	0.114521155026163	0.093301572229804	0.193267542476023	0.824423916248369	0.735215537159277	0.924456515579666	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
AST-PWY: L-arginine degradation II (AST pathway)	101	98	70.064085049505	44.2241027030612	0.00920082769277125	0.0242567275536696	0.79875878513948	0.407395599918759	0.0512425162557706	0.105701090017134	1.73960382386345	1.31163216400352	2.30721809593578	0.480676310790571	0.212826091040853	0.0250078416948282	0.0780307971870273	1.61716774042601	1.30715133989696	2.00071056874005	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
URSIN-PWY: ureide biosynthesis	68	52	11.7608997205882	4.23591288461538	0.00968859781611294	0.0254068017199132	1.49591693069046	0.578366681321797	0.0103725684227983	0.0325711861938825	2.82043351782496	1.88890513652359	4.21135242562304	0.428110983101819	0.171037946119054	0.0136818345717786	0.0503368988349763	1.53435635914644	1.29313957032288	1.82056870803612	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
GALACTUROCAT-PWY: D-galacturonate degradation I	106	106	72.7605319811321	73.0696150943396	0.00976478863148891	0.0254711153191748	-0.221918633059363	0.0718939194468855	0.00229638834594073	0.0101992743653043	0.857424393376519	0.815743474944533	0.901235024168695	-0.288182051135561	0.104670944598084	0.00641825626242215	0.028765457612492	0.749625109713551	0.675127986986069	0.832342631241931	TRUE	50	50	87.761604	104.890906	0.00179078335882968	-0.201195066678404	0.0625973829039332	0.00177194864818811	0.869829735149999	0.832895585108514	0.908401703260972	TRUE
PWY-6562: norspermidine biosynthesis	93	84	6.93151701075269	4.81852509880953	0.0100481402448213	0.0260345347077011	1.10224480955847	0.459813993603393	0.0173989316211304	0.0472149181333322	2.14688484474053	1.56095702197014	2.95274916074196	0.414535792540266	0.189053592590604	0.0296490695399456	0.0870059004951974	1.51366792163696	1.25292673175901	1.82867083837864	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	106	106	476.278594339623	456.601133962264	0.010086401884728	0.0260345347077011	-0.104152578574722	0.0439285157307285	0.0186467341154192	0.0496910265886577	0.930351259100603	0.902449999061295	0.959115148994851	-0.170411368074662	0.113101077471503	0.133385868024482	0.244458115003976	0.843317831199371	0.753133748920897	0.944301016171176	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7688: dTDP-&alpha;-D-ravidosamine and dTDP-4-acetyl-&alpha;-D-ravidosamine biosynthesis	96	92	9.08350708020833	12.3731932391304	0.0107011263745491	0.0274773713679828	-0.451024953913548	0.436766015901399	0.302957070247024	0.398287561684754	0.731522957284129	0.540440999132115	0.990165139012522	-0.981655987780051	0.233163712875223	3.96971054406889e-05	0.000848694271216537	0.374690102581015	0.296763515738189	0.473079288816718	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	105	106	109.729598190476	76.6111083018868	0.0109671640563357	0.0280145693252512	0.294626357072469	0.183487401071868	0.109841753783606	0.188682873224104	1.22656726801922	1.08008058490165	1.39292130976795	0.334304283509572	0.144463731294014	0.0216335392171802	0.069708070810914	1.39696815328194	1.20905680085899	1.61408464837838	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY0-1479: tRNA processing	106	106	157.18677009434	118.846726415094	0.0111085675565867	0.0282295041515322	0.139244653745476	0.0886025227547434	0.117556831296299	0.199846613203708	1.10132834668471	1.03572581379889	1.17108612245789	0.0729858615256506	0.103659195427877	0.482153990987266	0.615808076571819	1.07571532783362	0.96979231961073	1.19320749725123	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	106	106	485.303952830189	462.90374245283	0.0118401566503259	0.0299047356294205	-0.100179198532427	0.0437495006828461	0.0230243030707192	0.0570401076073595	0.932917105812825	0.905051191161388	0.961640993147957	-0.166437981400073	0.112971947444297	0.142176026867314	0.254882840893039	0.846675324925432	0.756229839243228	0.947938138165718	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5178: toluene degradation IV (aerobic) (via catechol)	30	16	3.75308776666667	1.65673875	0.0118891038202159	0.0299047356294205	1.13942030587441	0.444091660929675	0.0109924724730696	0.0340835781712159	2.20292488926714	1.61925325586992	2.99698521535193	0.514797060527341	0.113026074319773	4.13157454547604e-05	0.000848694271216537	1.67329888894415	1.49446903946021	1.87352771975325	TRUE	7	9	2.89395971428571	2.58650888888889	0.615471599566758	-0.270545015340327	0.57371862136136	0.638286248162343	0.829006308091543	0.556995031373728	1.23385563630718	FALSE
PWY-5860: superpathway of demethylmenaquinol-6 biosynthesis I	102	99	83.8654195882353	60.8498514040404	0.0124497845448452	0.0310660916005436	0.675382405452245	0.373355832260059	0.0718887852978402	0.138442074811856	1.59702002795269	1.23287503374419	2.0687197808981	0.320876812953111	0.157111846597795	0.0424361391871639	0.109534118425507	1.37833577732114	1.17793742762824	1.61282719309523	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6168: flavin biosynthesis III (fungi)	103	106	110.783516116505	116.146826509434	0.0125346810937558	0.0310660916005436	-0.631578766572613	0.223461874082983	0.00516307673705025	0.0194305101630975	0.645469679862734	0.552849752687656	0.753606392327511	-0.385892896844059	0.133866855036776	0.00435942311441391	0.0212791643109511	0.679843335147929	0.594663397572636	0.777224497474817	TRUE	49	50	123.121789591837	128.5400248	0.83615465642189	-0.324808690645334	0.289558806541418	0.264715487698821	0.798404252164136	0.653216212222268	0.975862720407912	TRUE
CATECHOL-ORTHO-CLEAVAGE-PWY: catechol degradation to &beta;-ketoadipate	82	81	20.4304904634146	7.88369127160494	0.0126224726669874	0.0310660916005436	0.707305351070013	0.541023377166039	0.192524418849845	0.288677517086209	1.63275163289533	1.12216278515992	2.37566058149262	0.728459835618103	0.192590457182623	0.000218579124132347	0.00261321728911042	2.07188710232549	1.70893330638355	2.51192726407034	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7851: coenzyme A biosynthesis II (eukaryotic)	106	106	388.768283018868	374.666410377359	0.0126939700552731	0.0310660916005436	-0.125275147737522	0.0519564026447924	0.0167625843226139	0.0459108559502704	0.91682917081515	0.884398479315373	0.950449088411254	-0.191534046274073	0.118428827239764	0.107316263845777	0.214198048890559	0.82569151290838	0.73347418703805	0.929503023469811	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
FAO-PWY: fatty acid &beta;-oxidation I (generic)	101	101	138.159906227723	87.8864785841584	0.0128098649128922	0.0310660916005436	0.537586552433819	0.384486204613528	0.163529537580009	0.2535222076319	1.45154223729613	1.1119564978608	1.89483569789655	0.488559103947002	0.189647856109471	0.0107118763787453	0.041582323265523	1.62996591563555	1.34838994563863	1.97034166171813	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
ARGDEG-PWY: superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation	88	86	47.2154683522728	24.1332834767442	0.012838583562351	0.0310660916005436	0.688614960610695	0.558971628338612	0.21935216858334	0.315158224808871	1.61173545116929	1.09402319987583	2.37443882803464	0.564057009682019	0.180855360455167	0.00212922756838293	0.012959372731022	1.75778942252941	1.46697381438054	2.10625685589419	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
ORNARGDEG-PWY: superpathway of L-arginine and L-ornithine degradation	88	86	47.2154683522728	24.1332834767442	0.012838583562351	0.0310660916005436	0.688614960610695	0.558971628338612	0.21935216858334	0.315158224808871	1.61173545116929	1.09402319987583	2.37443882803464	0.564057009682019	0.180855360455167	0.00212922756838293	0.012959372731022	1.75778942252941	1.46697381438054	2.10625685589419	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)	106	105	107.713118018868	73.7845135142857	0.0128549344553973	0.0310660916005436	0.5549322306751	0.180067449533873	0.00233320783098994	0.0102702808989111	1.46909962200068	1.29671801202276	1.664397100489	0.387392832990331	0.151261695101882	0.0111396441891344	0.0419224777499484	1.47313507367872	1.26634036448009	1.71369957570087	TRUE	50	49	114.0307438	94.6794468571428	0.276055320486905	0.585426348682777	0.309694496815405	0.0616678032890631	1.5004823498974	1.21060805201428	1.8597656595853	TRUE
P441-PWY: superpathway of N-acetylneuraminate degradation	106	106	198.938539622641	160.234843396226	0.0130177022245671	0.0313059863254223	0.110567232001588	0.0553797683519722	0.0471679633097038	0.0989523655816339	1.07965264577789	1.03899410131648	1.12190226494861	0.0443088876077118	0.0837998330931233	0.597539543437471	0.725583731316929	1.04530518684498	0.961278657862825	1.13667657625343	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	106	106	386.318556603774	356.866933962264	0.0134326225978634	0.0321470045667313	-0.0593920735559666	0.0333257466297912	0.0761667262557021	0.144981451907572	0.959668421615641	0.937754495931919	0.982094443099442	-0.125650802618325	0.105344726527041	0.234309951700242	0.371147539639836	0.881922758137349	0.793743014736945	0.979898703837231	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5028: L-histidine degradation II	22	9	2.36909945454545	2.73774866666667	0.013772732240621	0.0326444922805478	0.857851222800573	0.350463854855699	0.0151957477054976	0.0428085921074876	1.8123369705603	1.42147366188716	2.31067615456138	-0.152248891728076	0.113047578481058	0.188486367262401	0.317146003618988	0.858774512267239	0.76697852998071	0.961557115475426	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	106	106	490.824094339623	468.799780188679	0.0137729298059918	0.0326444922805478	-0.103195763046811	0.0451799782093438	0.0233651904563302	0.0575951944748538	0.930968485721094	0.902265707176034	0.960584353935476	-0.169454551283174	0.113879767649021	0.138247578503101	0.25016309900698	0.844125118012024	0.753267914034293	0.945941280098616	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5686: UMP biosynthesis I	106	106	476.424	455.604367924528	0.014033134267129	0.0331020822664813	-0.115486836156914	0.0488036075540366	0.0188736638689345	0.0497578411090091	0.923070768758593	0.892367301789221	0.954830642525983	-0.181745668125338	0.116394216914928	0.11991943804983	0.228874483050771	0.833813378770277	0.742197510157247	0.936738187748712	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
POLYAMINSYN3-PWY: superpathway of polyamine biosynthesis II	94	103	16.582186	16.9789330776699	0.0141038391702795	0.0331104414807037	-1.0322223203208	0.370859345427999	0.00587127140090868	0.0211280058441458	0.488956382395212	0.378120594675774	0.632280672492897	-0.284772718895607	0.181339145834435	0.117946198684326	0.228029317456364	0.752185192374383	0.62743709204049	0.901735920309245	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7790: UMP biosynthesis II	106	106	474.752037735849	454.607009433962	0.0142090053969181	0.0331992400980124	-0.116870041278105	0.0499274186546163	0.0201801914280211	0.0520881380838451	0.922186185183842	0.890817953829121	0.954658981095321	-0.183128879409606	0.117047862587063	0.119190815955012	0.228874483050771	0.832660835984643	0.740687298560285	0.93605502501568	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
ALLANTOINDEG-PWY: superpathway of allantoin degradation in yeast	99	84	5.00477038383838	4.33765066904762	0.0144407804952363	0.0335576139041429	1.31993188366551	0.411098125809668	0.00153176211137438	0.00747681901888683	2.49654322161806	1.8775271342003	3.31964739357112	0.133728385789297	0.168286624414818	0.427859839109324	0.565509117106962	1.14308230007909	0.966032077667783	1.35258152908194	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
DAPLYSINESYN-PWY: L-lysine biosynthesis I	106	106	211.212558490566	157.736773113208	0.0145665910253278	0.0335576139041429	0.181262698637955	0.0914984397620735	0.0488909586432587	0.101274128618179	1.13387586009964	1.0641962750668	1.20811780330277	0.115005855505066	0.113061715619183	0.310230959210053	0.451546121979063	1.12188000672677	1.00194603095113	1.25617020339755	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7791: UMP biosynthesis III	106	106	474.752037735849	454.249528301887	0.0145665910253278	0.0335576139041429	-0.115588013592912	0.0501591631297256	0.0221763542546578	0.0552168820583147	0.923006035286751	0.891466706170489	0.955661198874697	-0.181846847555046	0.117166687984489	0.122159489063589	0.228874483050771	0.833729018275976	0.741549372096237	0.937367223372434	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7009: 2,2'-dihydroxybiphenyl degradation	25	11	0.674706008	0.527415036363636	0.0151440643391114	0.0347256917171253	0.746201283432701	0.317925689050598	0.0198512638351839	0.0520014879647855	1.67737037766845	1.34562423516325	2.09090421408638	-0.39032937488782	0.11586978703227	0.00189066950037772	0.0119500008164899	0.676833905688258	0.602782308266316	0.759982716159656	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
COA-PWY: coenzyme A biosynthesis I (prokaryotic)	106	106	390.970471698113	376.494051886793	0.0154954819466204	0.0352040211966998	-0.124752315762016	0.0524374018907724	0.018252026540121	0.0491707600233861	0.91716148946958	0.884424123916428	0.951110643659404	-0.191011213296274	0.118855576198775	0.109537858821556	0.216876162245089	0.82612332453366	0.733544665571494	0.930386081952945	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
